AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,combtxt,SUBDIV,ROADCOND,VIDEOT,VIDEOU
,13,11,TKEN,201302,,,,,13,11,TKEN,201302,,0,298612W,13,11,18,2,15,PM,DYERSBURG,DYER,47,3,,DYERSBURG,HWY 51 BYPASS,15,A,1,3,1,1,1,4,55,2,1,1,1,SINGLE MAIN,1,1,3,8,E,4,1,1,2,2,2,1,3,8,250,3,1,0,0,1,2,1,3L,,0,,3,15,,2013,,Y,45,47C045,4,,,,,,,1,2,,,0,0,0,0,0,0,#38 AGE UNKNOWN,,,,,#38 AGE UNKNOWN    ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,10,METW,201302,,,,,13,10,METW,201302,,0,310166K,13,10,5,3,12,PM,EAST TROY,WALWORTH,55,4,,EAST TROY,BYRNES ST.,30,A,1,3,D,1,1,4,48,2,2,D,1,MAIN,2,0,2,12,E,3,,1,2,2,2,2,3,8,5500,3,1,0,0,1,2,1,3S,,0,,807,64,,2013,,Y,127,55C127,4,,,,,,45,2,13,,,0,0,0,0,0,0,MOTOR VEHICLE OPERATOR WAS CITED FOR FAILURE TO STOP AT CROSSING,,,,,MOTOR VEHICLE OPERATOR WAS CITED FOR FAILURE TO STOP AT CROSSING    ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,NJTR,201302073,,,,,13,2,NJTR,201302073,,1,856945N,13,2,4,8,50,PM,ASBURY PARK,MONMOUTH,34,1,,ASBURY PARK,ASBURY PARK MP 28,,K,3,3,B,1,1,4,25,4,1,C,1,TRACK #1,3,1,6,35,E,4,1,1,2,1,2,2,,8,0,,,0,1,1,2,1,3L,,0,,103060711,147,,2013,,Y,25,34C025,4,,,,,,,1,50,,,0,1,0,0,0,0,TRAIN #4379 STRUCK THE REAR OF A BICYCLE THAT RODE AROUND THE GATE ON TRACK #1#1 AND TRESPASSER WAS,THROWN FROM BIKE AND FLED SCENE. AGE NOT KNOWN.,,,,TRAIN #4379 STRUCK THE REAR OF A BICYCLE THAT RODE AROUND THE GATE ON TRACK #1#1 AND TRESPASSER WAS THROWN FROM BIKE AND FLED SCENE. AGE NOT KNOWN.   ,NEWARK,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,PCMZ,20130208C,,,,,13,2,PCMZ,20130208C,,0,755010S,13,2,8,7,30,PM,SAN ANTONIO,SANTA CLARA,6,7,,PALO ALTO,EAST MEADOW DR,0,K,2,2,1,1,1,4,50,4,1,3,1,MAIN TRACK 1,4,1,5,79,R,2,1,1,3,2,,,,8,0,,,1,0,0,2,1,3,,1,,10607,102,,2013,,Y,85,06C085,4,,,,,,,1,213,,,1,0,0,0,0,0,THE AGE OF THE PEDESTRIAN/TRESPASSER IS UNKNOWN. *** REPORT INCIDENT NUMBER REVISED AS OF 4/18/2013*,**,,,,THE AGE OF THE PEDESTRIAN/TRESPASSER IS UNKNOWN. *** REPORT INCIDENT NUMBER REVISED AS OF 4/18/2013* **   ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,PCMZ,20130211B,,,,,13,2,PCMZ,20130211B,,0,754871R,13,2,11,2,25,PM,SAN MATEO,SAN MATEO,6,7,,SAN BRUNO,ANGUS AVE,0,C,4,1,1,1,1,4,50,2,1,3,1,2,4,1,5,25,R,2,1,1,3,3,3,2,4,8,20000,3,2,0,0,1,1,1,3,,0,,1030607,142,,2013,,Y,81,06C081,4,,,,,,,1,258,,,0,0,0,0,0,0,TRAIN 152 OPERATING SOUTH BOUND ON MT#2 STRUCK A EMPTY SEMI DUMP TRUCK TRAILER THAT WAS STOPPED ON T,"HE CROSSING AT ANGUS AVE IN SAN BRUNO, CA.",,,,"TRAIN 152 OPERATING SOUTH BOUND ON MT#2 STRUCK A EMPTY SEMI DUMP TRUCK TRAILER THAT WAS STOPPED ON T HE CROSSING AT ANGUS AVE IN SAN BRUNO, CA.   ",CALTRAIN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,5,IAIS,2013022,,,,,13,5,NIRC,XXX,,0,608946N,13,5,26,3,2,AM,TINLEY PARK,COOK,17,4,,TINLEY PARK,167TH ST,10,A,1,3,1,4,2,2,50,4,2,1,1,MAIN TRACK,4,2,123,30,R,3,1,1,2,3,3,2,7,8,10000,3,1,0,0,1,2,1,3L,,0,,1,225,,2013,,Y,31,17C031,4,,,,,,31,1,2,,,0,0,0,0,0,0,TRAIN CREW WAS UNAWARE UNTIL METRA DISPATCHER NOTIFIED THEM AS THEY WERE PULLING IN THE YARD AT BURR, OAK INSPECTION INDICATES THE 2ND CAR BEHIND ENGINES (IAIS 55048) HAD MARKS ON WEST SIDE OF THE CAR.,  NO OTHER DAMAGES NOTED.,,,TRAIN CREW WAS UNAWARE UNTIL METRA DISPATCHER NOTIFIED THEM AS THEY WERE PULLING IN THE YARD AT BURR  OAK INSPECTION INDICATES THE 2ND CAR BEHIND ENGINES (IAIS 55048) HAD MARKS ON WEST SIDE OF THE CAR.   NO OTHER DAMAGES NOTED.  ,ROCK ISLAND,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,6,IAIS,2013028,,,,,13,6,CSX,XXX,,1,603756T,13,6,25,3,57,AM,MORRIS,GRUNDY,17,4,,MORRIS,GRANT STREET,0,K,3,2,1,1,1,2,70,4,4,1,1,MAIN,3,1,80,40,E,3,1,1,2,1,,2,4,8,,,,0,1,0,2,1,3L,,0,,1,154,,2013,,Y,63,17C063,4,,,,,,22,1,2,,,0,1,0,0,0,0,IAIS TRAIN STRUCK TRESPASSER LYING ON THE SIDE OF THE TRACKS.  VIDEO SHOWED THAT THE TRESPASSER DID,NOT RESPOND TO WHISTLE AND BELL PRIOR TO BEING STRUCK.,,,,IAIS TRAIN STRUCK TRESPASSER LYING ON THE SIDE OF THE TRACKS.  VIDEO SHOWED THAT THE TRESPASSER DID NOT RESPOND TO WHISTLE AND BELL PRIOR TO BEING STRUCK.   ,NEW ROCK,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,3,PCMZ,20130304D,,,,,13,3,PCMZ,20130304D,,0,754869P,13,3,4,6,27,PM,SAN BRUNO,SAN MATEO,6,7,,SAN BRUNO,SAN BRUNO AVE,0,A,1,2,2,1,1,4,55,3,1,C,1,1,4,1,5,60,R,,1,1,3,3,3,3,4,8,0,3,2,0,0,0,1,1,3,,0,,1030607,101,,2013,,Y,81,06C081,4,,,,,,40,1,153,,,0,0,0,0,0,0,CAR WAS STRUCK AT SAN BRUNO AVE MP 11.1 BY CALTRAIN 381. THE AGE AND GENDER OF THE DRIVER IS UNKNOWN,.,,,,CAR WAS STRUCK AT SAN BRUNO AVE MP 11.1 BY CALTRAIN 381. THE AGE AND GENDER OF THE DRIVER IS UNKNOWN .   ,CALTRAIN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,3,SCXF,20130325,,,,,13,3,SCXF,20130325,,0,627642Y,13,3,25,2,15,PM,CLEWISTON,HIGHLANDS,12,3,,LAKE PLACID,STATE ROAD 70,20,C,3,3,2,1,2,2,75,2,1,1,1,SINGLE MAIN,3,2,8,8,R,1,2,1,2,2,2,2,1,8,30000,3,1,0,0,1,1,1,3L,,0,,10306,175,,2013,,Y,55,12C055,4,,,,,,86,1,3,,,0,0,0,0,0,0,"HIGHWAY USER, TRUCK SEMI AND TRAILER RAN INTO THE SIDE OF TRAIN BEING SHOVED. TRUCKS DRIVER TRIED GO",ING OFF THE SIDE OF THE ROAD TO AVOID TRAIN ON CROSSING AND RAN INTO TRAIN.,,,,"HIGHWAY USER, TRUCK SEMI AND TRAILER RAN INTO THE SIDE OF TRAIN BEING SHOVED. TRUCKS DRIVER TRIED GO ING OFF THE SIDE OF THE ROAD TO AVOID TRAIN ON CROSSING AND RAN INTO TRAIN.   ",PALMDALE,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,3,PCMZ,20130325A,,,,,13,3,PCMZ,20130325A,,0,755011Y,13,3,25,6,37,AM,MOUNTAIN VIEW,SANTA CLARA,6,7,,PALO ALTO,CHARLESTON RD,0,K,3,2,2,1,1,,50,1,1,C,1,MAIN TRACK 1,4,1,5,79,E,1,1,1,1,2,,2,,8,0,,,1,0,0,2,1,3,,1,,1050607,33,,2013,,Y,85,06C085,,,,,,,,1,214,,,1,0,0,0,0,0,THE HIGHWAY USERS AGE IS UNKNOWN.,,,,,THE HIGHWAY USERS AGE IS UNKNOWN.    ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,4,PCMZ,20130415B,,,,,13,4,PCMZ,20130415B,,0,754886F,13,4,15,12,35,PM,BURLINGAME,SAN MATEO,6,7,,BURLINGAME,OAK GROVE AVENUE,0,K,1,2,1,1,1,4,68,2,1,3,1,MAIN TRACK 2,4,1,5,46,R,2,1,2,1,3,,2,4,8,0,,,1,0,0,2,1,3,,1,,102050607,36,,2013,,Y,81,06C081,4,,,,,,,1,188,,,1,0,0,0,0,0,THE AGE OF THE TRESPASSER IS UNKNOWN,,,,,THE AGE OF THE TRESPASSER IS UNKNOWN    ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,4,MRL,2013042,,,,,13,4,MRL,2013042,,0,912804H,13,4,9,8,45,PM,LIVINGSTON,PARK,30,8,,LIVINGSTON,HIGHWAY 89,5,D,1,3,2,1,1,4,18,4,1,1,4,PARK BRANCH,1,2,3,5,E,3,,1,2,2,2,2,3,8,0,3,1,0,0,1,2,1,3L,,0,,7,184,,2013,,Y,67,30C067,4,,,,,,53,1,2,,,0,0,0,0,0,0,"HELPER CREW FINISHED SPOTTING RY TIMBER, RETURNING TO LIVINGSTON YARD.  TRUCK TRIED RUNNING CROSSING",.  TRUCK STOPPED ON CROSSING AND CABOOSE STEP HIT TRUCK.  TRUCK THEN FLED THE SCENE.,,,,"HELPER CREW FINISHED SPOTTING RY TIMBER, RETURNING TO LIVINGSTON YARD.  TRUCK TRIED RUNNING CROSSING .  TRUCK STOPPED ON CROSSING AND CABOOSE STEP HIT TRUCK.  TRUCK THEN FLED THE SCENE.   ",SECOND,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,10,IAIS,2013046,,,,,13,10,IAIS,2013046,,1,603280W,13,10,8,6,30,PM,MENLO,GUTHRIE,19,6,,MENLO,TALON AVENUE,25,C,2,3,1,1,1,2,76,2,1,1,1,MAIN,3,2,46,40,E,3,,1,2,1,2,2,3,8,75000,2,1,0,1,1,1,1,3L,,0,,7,60,,2013,,Y,77,19C077,4,,,,,,74,1,2,,,0,1,0,0,0,0,TRAIN STRUCK A SEMI AT CROSSING WHEN DRIVER FAILED TO YEILD.,,,,,TRAIN STRUCK A SEMI AT CROSSING WHEN DRIVER FAILED TO YEILD.    ,FOUR,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,5,PCMZ,20130503D,,,,,13,5,PCMZ,20130503D,,0,755013M,13,5,3,5,20,PM,SAN ANTONIO,SANTA CLARA,6,7,,MOUNTAIN VIEW,RENGSTROFF AVE,0,A,3,2,1,1,1,4,88,2,1,3,1,MAIN TRACK 1,4,1,5,79,R,2,1,1,1,1,3,2,4,8,1000,3,2,0,0,0,2,1,3,,0,,1020306,178,,2013,,Y,85,06C085,4,,,,,,,,385,,,0,0,0,0,0,0,CALTRAIN 366 STRUCK AN UNOCCUPIED VEHICLE AT RENGSTROFF CROSSING.  SINCE THE VEHICLE WAS UNOCCUPIED,AND THE DRIVER WAS NOT LOCATED WE DO NOT KNOW THE AGE OR GENDER OF THE DRIVER.,,,,CALTRAIN 366 STRUCK AN UNOCCUPIED VEHICLE AT RENGSTROFF CROSSING.  SINCE THE VEHICLE WAS UNOCCUPIED AND THE DRIVER WAS NOT LOCATED WE DO NOT KNOW THE AGE OR GENDER OF THE DRIVER.   ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,5,PCMZ,20130510A,,,,,13,5,PCMZ,20130510A,,0,754885Y,13,5,10,7,34,AM,BROADWAY,SAN MATEO,6,7,,SAN MATEO,PEDESTRIAN CROSSING,0,K,3,2,1,1,1,4,55,1,4,3,1,MAIN TRACK 2,4,1,5,72,R,2,1,1,2,1,,2,4,8,,,,1,0,0,2,1,3,,1,,103050607,185,,2013,,Y,81,06C081,4,,,,,,,2,486,,,1,0,0,0,0,0,*CORRECTED CROSSING NAME AND COUNTY LOCATION* FEMALE TRESPASSER NO MOTOR VEHICLE INVOLVED WAS FATALL,Y IN JURIED AT MORRELL AVE PEDESTRIAN CROSSING.  THE AGE OF THE TRESPASSER IS UNKNOWN,,,,*CORRECTED CROSSING NAME AND COUNTY LOCATION* FEMALE TRESPASSER NO MOTOR VEHICLE INVOLVED WAS FATALL Y IN JURIED AT MORRELL AVE PEDESTRIAN CROSSING.  THE AGE OF THE TRESPASSER IS UNKNOWN   ,SYSTEM,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,6,NJTR,201306321,,,,,13,6,NJTR,201306321,,7,263418E,13,6,21,11,58,AM,GARFIELD,BERGEN,34,1,,GARFIELD,HOBART PLACE MP 11.3,0,C,4,2,1,1,1,4,70,2,1,3,1,TRACK #1,3,1,6,48,R,4,1,1,1,1,2,2,4,8,75000,3,2,0,7,0,1,1,3L,,0,,103060711,143,,2013,,Y,3,34C003,4,,,,,,50,1,35,,,0,0,0,4,0,3,TRAIN #1255 STRUCK A DISABLED TRACTOR TRAILER AT HOBART PLACE CROSSING CAUSINGDAMAGE TO LOCOMOTIVE #,"4020, CAR #6501. WHEELSETS REPLACED 5 CARS.",,,,"TRAIN #1255 STRUCK A DISABLED TRACTOR TRAILER AT HOBART PLACE CROSSING CAUSINGDAMAGE TO LOCOMOTIVE # 4020, CAR #6501. WHEELSETS REPLACED 5 CARS.   ",HOBOKEN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,8,PCMZ,20130808D,,,,,13,8,PCMZ,20130808D,,0,754941D,13,8,8,6,1,PM,REDWOOD CITY,SAN MATEO,6,7,,REDWOOD CITY,MAIN ST,0,A,4,2,2,1,1,4,73,2,1,C,1,1,4,1,5,76,R,1,1,1,3,3,3,2,4,8,5000,3,2,0,0,1,2,1,3,,0,,10307,160,,2013,,Y,81,06C081,4,,,,,,50,2,350,,,0,0,0,0,0,0,TRAIN 277 TRAVELING NORTHBOUND THROUGH REDWOOD CITY STRUCK A VEHICLE AT MAIN ST.  THERE WERE NO INJU,"RIES, FATALITIES OR DERAILMENT AS A RESULT OF THIS INCIDENT.",,,,"TRAIN 277 TRAVELING NORTHBOUND THROUGH REDWOOD CITY STRUCK A VEHICLE AT MAIN ST.  THERE WERE NO INJU RIES, FATALITIES OR DERAILMENT AS A RESULT OF THIS INCIDENT.   ",SYSTEM,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,8,MNCW,2013082610,,,,,13,8,MNCW,2013082610,,1,500536L,13,8,26,10,12,AM,SPRINGDALE,FAIRFIELD,9,1,,STAMFORD,RIVERBEND DR SOUTH,20,A,1,3,1,1,1,4,79,2,2,3,1,MAIN,3,1,6,40,E,3,1,1,3,2,2,2,3,8,20000,2,1,0,1,1,1,1,3L,,0,,30607,61,,2013,,N,1,09C001,4,,,,,,19,1,50,,,0,1,0,0,0,0,AUTO FOULED CROSSING AT RIVERBEND DR S. STRUCK BY TRAIN 1716.,,,,,AUTO FOULED CROSSING AT RIVERBEND DR S. STRUCK BY TRAIN 1716.    ,NEW CANAAN BRANCH,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,8,NJTR,201308398,,,,,13,8,NJTR,201308398,,0,856876H,13,8,4,6,11,PM,MATAWAN,MONMOUTH,34,1,,MATAWAN,MATAWAN MP 6.7,,K,1,3,1,1,1,4,75,2,1,3,1,TRACK #2,3,1,8,38,R,4,1,1,2,1,2,2,,8,0,,,1,0,1,2,1,3L,,1,,103060711,154,,2013,,Y,25,34C025,4,,,,,,,1,600,,,1,0,0,0,0,0,TRESPASSER WAS STRUCK BY WESTBOUND TRAIN #7261 AND EXPIRED FROM HER INJURIES DURING TRANSPORT AFTER,SHE RAN AROUND GATES AND TRIPPED AND FELL ON CROSSING.,,,,TRESPASSER WAS STRUCK BY WESTBOUND TRAIN #7261 AND EXPIRED FROM HER INJURIES DURING TRANSPORT AFTER SHE RAN AROUND GATES AND TRIPPED AND FELL ON CROSSING.   ,NEWARK,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,8,NJTR,201308422,,,,,13,8,NJTR,201308422,,0,266345G,13,8,9,11,46,AM,CONVENT STATION,MORRIS,34,1,,CONVENT STATION,KAHN ROAD MP 28.3,0,K,2,2,1,1,1,4,85,2,1,3,1,TRACK #1,4,1,9,58,R,4,1,1,2,1,2,2,,8,0,,,1,0,1,2,1,3L,,1,,103060711,147,,2013,,Y,27,34C027,4,,,,,,,1,25,,,1,0,0,0,0,0,TRESPASSER WAS STRUCK AND FATALLY INJURED BY WESTBOUND TRAIN #6621 AFTER HE RAN FROM THE NORTH SIDE,OF TRACK #1 AROUND GATE AND THE STOOD IN GAUGE.,,,,TRESPASSER WAS STRUCK AND FATALLY INJURED BY WESTBOUND TRAIN #6621 AFTER HE RAN FROM THE NORTH SIDE OF TRACK #1 AROUND GATE AND THE STOOD IN GAUGE.   ,HOBOKEN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,8,NJTR,201308423,,,,,13,8,NJTR,201308423,,0,856942T,13,8,11,10,21,AM,ASBURY PARK,MONMOUTH,34,1,,ASBURY PARK,ASBURY AVE MP 27.8,0,A,4,2,1,1,1,4,80,2,1,3,1,TRACK #2,3,3,6,25,E,3,1,1,1,1,2,2,4,8,35000,3,1,0,0,0,2,1,3L,,0,,10305060711,151,,2013,,Y,25,34C025,4,,,,,,,2,0,,,0,0,0,0,0,0,TRAIN #X232 STRUCK AN OCCUPIED VEHICLE STOPPED AT ASBURY AVENUE WITH THE GATE ON TOP OF VEHICLE FOUL,ING TRACK #2. NO INJURIES. AGE OF DRIVER NOT KNOWN.,,,,TRAIN #X232 STRUCK AN OCCUPIED VEHICLE STOPPED AT ASBURY AVENUE WITH THE GATE ON TOP OF VEHICLE FOUL ING TRACK #2. NO INJURIES. AGE OF DRIVER NOT KNOWN.   ,NEWARK,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,COP,20131,,,,,13,1,COP,20131,,0,847519G,13,1,7,12,1,PM,PRINEVILLE JCT,CROOK,41,8,,,LONE PINE ROAD,45,A,2,3,1,1,1,4,40,2,1,1,1,MAIN,2,1,4,12,E,4,,1,,2,2,2,3,8,6000,3,1,0,0,2,2,1,3L,,0,,711,500,,2013,,Y,13,41C013,4,,,,,,59,2,2,,,0,0,0,0,0,0,"ON JANUARY 7 AT APPROXIMATELY 12:00 NOON,CONDUCTOR AND ENGINEER WERE TRAVELING WEST BOUND WITH FOUR",EMPTY FREIGHT CARS. WHEN APPROACHING THE WHISTLE SIGN ON THE LONE PINE CROSSING I NOTICED A SMALL BL,ACK CAR APPROACHING THE CROSSING FROM THE NORTH APPROXIMATELY 1.5 MILES AWAY. ENGINEER WAS WHISTLING,", AND CONDUCTOR COMMUNICATED TO ENGINEER "" ONE COMING FROM HIS SIDE WHISTLE MORE"". AT THAT TIME ENGI","NEER STARTED REDUCING SPEED AND HAD ALL WARNING LIGHTS, BELL AND WHISTLE ACTIVATED. AS CONDUCTOR AND","ON JANUARY 7 AT APPROXIMATELY 12:00 NOON,CONDUCTOR AND ENGINEER WERE TRAVELING WEST BOUND WITH FOUR EMPTY FREIGHT CARS. WHEN APPROACHING THE WHISTLE SIGN ON THE LONE PINE CROSSING I NOTICED A SMALL BL ACK CAR APPROACHING THE CROSSING FROM THE NORTH APPROXIMATELY 1.5 MILES AWAY. ENGINEER WAS WHISTLING , AND CONDUCTOR COMMUNICATED TO ENGINEER "" ONE COMING FROM HIS SIDE WHISTLE MORE"". AT THAT TIME ENGI NEER STARTED REDUCING SPEED AND HAD ALL WARNING LIGHTS, BELL AND WHISTLE ACTIVATED. AS CONDUCTOR AND",SYSTEM,B,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,9,NOPB,2013101201,,,,,13,9,NOPB,2013101201,,0,464715D,13,9,27,6,50,PM,COTTON WAREHOUSE,ORLEANS,22,5,,NEW ORLEANS,POYDRAS ST,1,A,1,3,1,1,1,2,85,4,1,1,1,SINGLE MAIN TRACK,1,2,95,9,E,4,1,1,2,1,2,2,3,8,2000,3,1,0,0,1,2,1,3S,,0,,306,146,,2013,,Y,71,22C071,4,,,,,,75,2,2,,,0,0,0,0,0,0,DRIVER OF VEHICLE FAILED TO OBSERVE WARNING SIGNALS INDICATING APPROACHING TRAIN. STOPPED IN THE FOU,"L, CAR WAS STRUCK BY LOCOMOTIVE.  NO INJURIES.",,,,"DRIVER OF VEHICLE FAILED TO OBSERVE WARNING SIGNALS INDICATING APPROACHING TRAIN. STOPPED IN THE FOU L, CAR WAS STRUCK BY LOCOMOTIVE.  NO INJURIES.   ",SYSTEM,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,10,PCMZ,20131014C,,,,,13,10,PCMZ,20131014C,,0,754988Y,13,10,14,4,22,PM,MENLO PARK,SAN MATEO,6,7,,MENLO PARK,ENCINAL AVE,0,K,3,2,1,1,1,4,70,2,1,3,1,2,4,1,5,72,R,2,1,1,3,3,,2,5,8,0,,,1,0,0,2,1,3,,1,,1050607,163,,2013,,Y,81,06C081,4,,,,,,25,1,550,,,1,0,0,0,0,0,TRAIN 258 OPERATING SOUTHBOUND STRUCK AND FATALLY INJURED A TRESPASSER AT ENCIAL AVE IN MENLO PARK C,A.  THERE WAS NO MOTOR VEHCILE INVOLVED THE SUBJECT WAS ON FOOT,,,,TRAIN 258 OPERATING SOUTHBOUND STRUCK AND FATALLY INJURED A TRESPASSER AT ENCIAL AVE IN MENLO PARK C A.  THERE WAS NO MOTOR VEHCILE INVOLVED THE SUBJECT WAS ON FOOT   ,SYSTEM,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
